date,horizon_days,sentiment_bucket,fng_value,forward_log_return
2026-02-17,1,EXTREME_FEAR,10.0,-0.0159636322602148
2026-02-18,1,EXTREME_FEAR,8.0,0.007980125994704768
2026-02-19,1,EXTREME_FEAR,9.0,0.015528995656632238
2026-02-20,1,EXTREME_FEAR,7.0,-0.051113951706289296
2026-02-23,1,EXTREME_FEAR,5.0,-0.00834051043874462
2026-02-24,1,EXTREME_FEAR,8.0,0.05878816281087307
2026-02-25,1,EXTREME_FEAR,11.0,-0.007478610812400532
2026-02-26,1,EXTREME_FEAR,11.0,-0.023580345399758507
2026-02-27,1,EXTREME_FEAR,13.0,0.04299050868799892
2026-03-02,1,EXTREME_FEAR,10.0,-0.00703592140125453
2026-03-03,1,EXTREME_FEAR,14.0,0.06267011054362293
2026-03-04,1,EXTREME_FEAR,10.0,-0.02604718409068818
2026-03-05,1,MODERATE,22.0,-0.03892676222985392
2026-03-06,1,EXTREME_FEAR,18.0,0.0038947290448367866
2026-03-09,1,EXTREME_FEAR,8.0,0.022043063053682754
2026-03-10,1,EXTREME_FEAR,13.0,0.003967140831024452
2026-03-11,1,EXTREME_FEAR,15.0,0.004102088510358648
2026-03-12,1,EXTREME_FEAR,18.0,0.006712861238543422
2026-03-13,1,EXTREME_FEAR,15.0,0.05340139452066106
2026-03-16,1,MODERATE,23.0,-0.01261727856327921
2026-03-17,1,MODERATE,28.0,-0.03688417423341761
2026-03-18,1,MODERATE,26.0,-0.01888416104762758
2026-03-19,1,MODERATE,23.0,0.008684431647448587
2026-03-20,1,EXTREME_FEAR,11.0,0.005546967317594742
2026-03-23,1,EXTREME_FEAR,8.0,-0.005613991531695728
2026-03-24,1,EXTREME_FEAR,11.0,0.011168924480813303
2026-03-25,1,EXTREME_FEAR,14.0,-0.03595291880741591
2026-03-26,1,EXTREME_FEAR,10.0,-0.03631346968520721
2026-03-27,1,EXTREME_FEAR,13.0,0.005308150318369842
2026-03-30,1,EXTREME_FEAR,8.0,0.022856210162579327
2026-03-31,1,EXTREME_FEAR,11.0,-0.0022706442540201266
2026-04-01,1,EXTREME_FEAR,8.0,-0.01763414922887585
2026-04-02,1,EXTREME_FEAR,12.0,0.02904485670954693
2026-04-06,1,EXTREME_FEAR,13.0,0.04376925008864996
2026-04-07,1,EXTREME_FEAR,11.0,-0.01142638659290185
2026-04-08,1,EXTREME_FEAR,17.0,0.009020473987913835
2026-04-09,1,EXTREME_FEAR,14.0,0.01673607145352829
2026-04-10,1,EXTREME_FEAR,16.0,0.020420567184914695
2026-04-13,1,EXTREME_FEAR,12.0,-0.004076670658997195
2026-04-14,1,MODERATE,21.0,0.008369504683729545
2026-04-15,1,MODERATE,23.0,0.0046287244870706346
2026-04-16,1,MODERATE,23.0,0.025937296578403046
2026-04-17,1,MODERATE,21.0,-0.016397184299168366
2026-04-20,1,MODERATE,29.0,0.006309747501944685
2026-04-21,1,MODERATE,33.0,0.023944952373343487
2026-04-22,1,MODERATE,32.0,0.0008417038623198536
2026-04-23,1,MODERATE,46.0,-0.010449855400701313
2026-04-24,1,MODERATE,39.0,-0.0011456710997514996
2026-04-27,1,MODERATE,47.0,-0.013218654490737336
2026-04-28,1,MODERATE,33.0,-0.007553459041740762
2026-04-29,1,MODERATE,26.0,0.006946186875135041
2026-04-30,1,MODERATE,29.0,0.024271509894035592
2026-05-01,1,MODERATE,26.0,0.02087207641722566
2026-05-04,1,MODERATE,40.0,0.013675043806522513
2026-05-05,1,MODERATE,50.0,0.006165248057274031
2026-05-06,1,MODERATE,46.0,-0.01756190835090221
2026-05-07,1,MODERATE,47.0,0.002206954893019919
2026-05-08,1,MODERATE,38.0,0.019041808768491375
2026-05-11,1,MODERATE,48.0,-0.01542274770566765
2026-05-12,1,MODERATE,49.0,-0.015028018231235674
2026-05-13,1,MODERATE,42.0,0.02213214369882177
2026-05-14,1,MODERATE,34.0,-0.02480277513696727
2026-05-15,1,MODERATE,43.0,-0.02706882128954957
2026-05-18,1,MODERATE,28.0,-0.002644879999712302
2026-05-19,1,MODERATE,25.0,0.00916773478361499
2026-05-20,1,MODERATE,27.0,0.0010503232153249442
2026-05-21,1,MODERATE,29.0,-0.026806340702622222
2026-05-22,1,MODERATE,28.0,0.0044608271464761096
2026-05-26,1,MODERATE,34.0,-0.01972531072410888
2026-05-27,1,MODERATE,25.0,-0.010929802661887145
2026-05-28,1,MODERATE,22.0,-0.0022330998228095034
2026-05-29,1,MODERATE,23.0,-0.02837590916286814
2026-06-01,1,MODERATE,29.0,-0.06691384852525806
2026-06-02,1,MODERATE,23.0,-0.041152222290191665
2026-06-03,1,EXTREME_FEAR,11.0,-0.0033296811494372136
2026-06-04,1,EXTREME_FEAR,12.0,-0.04617254262521242
2026-06-05,1,EXTREME_FEAR,12.0,0.03496630588595373
2026-06-08,1,EXTREME_FEAR,8.0,-0.023199274916972268
2026-06-09,1,EXTREME_FEAR,10.0,-0.0031600860854061885
2026-06-10,1,EXTREME_FEAR,9.0,0.033788668524064924
2026-06-11,1,EXTREME_FEAR,12.0,-0.0002809578486746567
2026-06-12,1,EXTREME_FEAR,12.0,0.04231153635390483
2026-06-15,1,EXTREME_FEAR,20.0,-0.01044605208171534
2026-06-16,1,MODERATE,23.0,-0.01818545153086437
2026-06-17,1,MODERATE,22.0,-0.023909926459543263
2026-06-18,1,EXTREME_FEAR,15.0,0.016644367616764022
2026-06-22,1,EXTREME_FEAR,20.0,-0.020283188960272147
2026-06-23,1,MODERATE,23.0,-0.027057191162537242
2026-06-24,1,EXTREME_FEAR,17.0,-0.021099038116469515
2026-06-25,1,EXTREME_FEAR,12.0,0.00492331994858497
2026-06-26,1,EXTREME_FEAR,13.0,0.002029869000670592
2026-06-29,1,EXTREME_FEAR,12.0,-0.02661583028626202
2026-06-30,1,EXTREME_FEAR,15.0,0.02437479889181371
2026-07-01,1,EXTREME_FEAR,11.0,0.024390944088390487
2026-07-02,1,EXTREME_FEAR,19.0,0.040007064909790335
2026-07-06,1,MODERATE,24.0,-0.010961031808177202
2026-07-07,1,MODERATE,27.0,-0.016563965519348578
2026-07-08,1,EXTREME_FEAR,20.0,0.014915682336986258
2026-07-09,1,MODERATE,22.0,0.014671800523155865
2026-07-10,1,MODERATE,23.0,-0.029883926473987854
2026-07-13,1,MODERATE,28.0,0.042728103044261
2026-07-14,1,MODERATE,22.0,-0.0037594109647902663
2026-07-15,1,MODERATE,25.0,-0.014367279855176163
2026-07-16,1,MODERATE,25.0,0.0017257545646935935
2026-07-17,1,MODERATE,27.0,0.020608979682664952
2026-07-20,1,MODERATE,29.0,0.019359107363714267
2026-07-21,1,MODERATE,25.0,-0.00609820997886934
2026-07-22,1,MODERATE,33.0,-0.016104346952909188
2026-07-23,1,MODERATE,31.0,-0.01465555365422766
2026-07-24,1,MODERATE,28.0,-0.00584554527676584
2026-07-27,1,MODERATE,30.0,0.0022957554728575413
2026-07-28,1,MODERATE,29.0,0.0005760654802495768
2026-07-29,1,MODERATE,29.0,0.01270511594195689
2026-07-30,1,MODERATE,28.0,-0.02997835702863738
2026-07-31,1,MODERATE,25.0,0.010250007229939184
2026-08-03,1,MODERATE,28.0,0.009333025393483574
2026-08-04,1,MODERATE,25.0,0.008418741360802562
2026-08-05,1,MODERATE,27.0,-0.005205470783879118
2026-08-06,1,MODERATE,25.0,0.009572120395367367
2026-08-07,1,MODERATE,29.0,-0.015057348174455587
2026-08-10,1,MODERATE,30.0,-0.005628510258813835
2026-08-11,1,MODERATE,29.0,-0.0023542560615523733
2026-08-12,1,MODERATE,27.0,-4.127906065187759e-06
2026-08-13,1,MODERATE,29.0,-0.006750867021094287
2026-08-14,1,MODERATE,29.0,0.024014928349443743
2026-08-17,1,MODERATE,31.0,0.002700847372800741
2026-08-18,1,MODERATE,41.0,0.06849384600270092
2026-08-19,1,MODERATE,46.0,0.05295120538976317
2026-08-20,1,MODERATE,62.0,0.07008881775516329
2026-08-21,1,MODERATE,72.0,0.008001291100338648
2026-08-24,1,MODERATE,73.0,-0.005072177186830729
2026-08-25,1,MODERATE,74.0,0.005868895257053808
2026-08-26,1,MODERATE,65.0,0.015445797722405619
2026-08-27,1,MODERATE,71.0,-0.03071002731309269
2026-08-28,1,MODERATE,73.0,0.009187284246515048
2026-08-31,1,MODERATE,62.0,-0.014684345110772323
2026-09-01,1,MODERATE,69.0,-0.00133349344643241
2026-09-02,1,MODERATE,63.0,0.05009826088836311
2026-09-03,1,MODERATE,65.0,-0.019880567170122543
2026-09-04,1,MODERATE,74.0,-0.01560194014454419
2026-09-08,1,MODERATE,69.0,-0.0022853469652188707
2026-09-09,1,MODERATE,66.0,-0.021849659858284465
2026-09-10,1,MODERATE,69.0,0.007879113269485316
2026-09-11,1,MODERATE,56.0,0.012741306710692069
2026-09-14,1,MODERATE,57.0,-0.03317957065234456
2026-09-15,1,MODERATE,69.0,0.0070875689126119745
2026-09-16,1,MODERATE,51.0,0.0033227998274929504
2018-02-02,5,EXTREME_FEAR,15.0,-0.010675302871869068
2018-02-05,5,EXTREME_FEAR,11.0,0.24953260914517564
2018-02-06,5,EXTREME_FEAR,8.0,0.10335678309839326
2018-02-07,5,MODERATE,36.0,0.21977943008989428
2018-02-08,5,MODERATE,30.0,0.20698710833474449
2018-02-09,5,MODERATE,44.0,0.1581411313051285
2018-02-12,5,MODERATE,42.0,0.24490562370513513
2018-02-13,5,MODERATE,35.0,0.21778055667737545
2018-02-14,5,MODERATE,55.0,0.05235860475104867
2018-02-15,5,MODERATE,71.0,0.013162444212889202
2018-02-16,5,MODERATE,67.0,0.012892987631896793
2018-02-20,5,MODERATE,74.0,-0.0613045103870766
2018-02-21,5,MODERATE,54.0,-0.02774227877563029
2018-02-22,5,MODERATE,44.0,0.09034580825792526
2018-02-23,5,MODERATE,39.0,0.07346851939650333
2018-02-26,5,MODERATE,37.0,0.11010193927306522
2018-02-27,5,MODERATE,44.0,0.005049954351057789
2018-02-28,5,MODERATE,41.0,-0.042467716661319474
2018-03-01,5,MODERATE,38.0,-0.1532521039795585
2018-03-02,5,MODERATE,47.0,-0.17167528284553854
2018-03-05,5,MODERATE,55.0,-0.2289408403354119
2018-03-06,5,MODERATE,59.0,-0.15903982300989955
2018-03-07,5,MODERATE,37.0,-0.18652470138146127
2018-03-08,5,MODERATE,39.0,-0.12381950606874878
2018-03-09,5,MODERATE,37.0,-0.11317857605607097
2018-03-12,5,MODERATE,41.0,-0.06443999754893331
2018-03-13,5,MODERATE,41.0,-0.031079917180538784
2018-03-14,5,MODERATE,40.0,0.07672431295467855
2018-03-15,5,MODERATE,32.0,0.05023089918772339
2018-03-16,5,MODERATE,33.0,0.06289346826902227
2018-03-19,5,MODERATE,29.0,-0.05003997940648725
2018-03-20,5,MODERATE,37.0,-0.1292128950867265
2018-03-21,5,MODERATE,36.0,-0.11560050565623614
2018-03-22,5,MODERATE,36.0,-0.197284284529505
2018-03-23,5,MODERATE,28.0,-0.22594831717960634
2018-03-26,5,MODERATE,31.0,-0.0962460746117242
2018-03-27,5,MODERATE,24.0,-0.1335416336094129
2018-03-28,5,MODERATE,24.0,-0.15512730206502248
2018-03-29,5,EXTREME_FEAR,18.0,-0.0767482144053562
2018-04-02,5,EXTREME_FEAR,11.0,-0.04520155243113011
2018-04-03,5,MODERATE,22.0,-0.08701249027605173
2018-04-04,5,MODERATE,22.0,0.01656508114515337
2018-04-05,5,EXTREME_FEAR,17.0,0.14689308586584093
2018-04-06,5,EXTREME_FEAR,19.0,0.17379366481689199
2018-04-09,5,MODERATE,21.0,0.17413961391874888
2018-04-10,5,EXTREME_FEAR,18.0,0.14510593979190584
2018-04-11,5,EXTREME_FEAR,20.0,0.15828905175270186
2018-04-12,5,EXTREME_FEAR,18.0,0.05006861243194506
2018-04-13,5,MODERATE,23.0,0.11359493905272228
2018-04-17,5,MODERATE,26.0,0.20474085865925615
2018-04-18,5,MODERATE,24.0,0.08027282444680635
2018-04-19,5,MODERATE,25.0,0.11245453808949718
2018-04-20,5,MODERATE,26.0,0.015838460152163086
2018-04-23,5,MODERATE,28.0,0.034086465410627244
2018-04-24,5,MODERATE,29.0,-0.061506900471391034
2018-04-25,5,MODERATE,64.0,0.04316420754309532
2018-04-26,5,MODERATE,47.0,0.04861315530184578
2018-04-27,5,MODERATE,55.0,0.07641957827512671
2018-04-30,5,MODERATE,59.0,0.014232871097555982
2018-05-01,5,MODERATE,56.0,0.01261993637337761
2018-05-02,5,MODERATE,52.0,0.00961801354364636
2018-05-03,5,MODERATE,55.0,-0.07454241145647321
2018-05-04,5,MODERATE,56.0,-0.13904534771960975
2018-05-07,5,MODERATE,56.0,-0.07258320228914482
2018-05-08,5,MODERATE,62.0,-0.0816945750665683
2018-05-09,5,MODERATE,53.0,-0.10820413566166663
2018-05-10,5,MODERATE,63.0,-0.11093240825825625
2018-05-11,5,MODERATE,41.0,-0.022828125022837306
2018-05-14,5,MODERATE,40.0,-0.034761158959449985
2018-05-15,5,MODERATE,40.0,-0.056636156161468984
2018-05-16,5,MODERATE,32.0,-0.10193133355834802
2018-05-17,5,MODERATE,31.0,-0.06468151115881615
2018-05-18,5,MODERATE,37.0,-0.0980792093862957
2018-05-21,5,MODERATE,41.0,-0.11924825804854666
2018-05-22,5,MODERATE,30.0,-0.08228972900178541
2018-05-23,5,MODERATE,26.0,-0.00845739105726162
2018-05-24,5,MODERATE,27.0,-0.006066551133146414
2018-05-25,5,MODERATE,25.0,0.004578997026787351
2018-05-29,5,EXTREME_FEAR,16.0,0.021338846468478806
2018-05-30,5,MODERATE,38.0,0.03286507543136674
2018-05-31,5,MODERATE,25.0,0.024265010250846736
2018-06-01,5,MODERATE,24.0,0.011007323267195696
2018-06-04,5,MODERATE,41.0,-0.08430672741707149
2018-06-05,5,MODERATE,26.0,-0.1481871619474085
2018-06-06,5,MODERATE,42.0,-0.1867867220655926
2018-06-07,5,MODERATE,38.0,-0.1399687327568074
2018-06-08,5,MODERATE,40.0,-0.16632204244717294
2018-06-11,5,EXTREME_FEAR,15.0,-0.02523273892914496
2018-06-12,5,EXTREME_FEAR,19.0,0.028098892724004343
2018-06-13,5,EXTREME_FEAR,19.0,0.06502904469516785
2018-06-14,5,EXTREME_FEAR,17.0,0.008114892752503489
2018-06-15,5,MODERATE,26.0,-0.059488367794561736
2018-06-18,5,MODERATE,27.0,-0.07484077407738204
2018-06-19,5,MODERATE,32.0,-0.10524170094864022
2018-06-20,5,MODERATE,34.0,-0.09585735321274824
2018-06-21,5,MODERATE,37.0,-0.13100132282482074
2018-06-22,5,MODERATE,28.0,0.02188511594075704
2018-06-25,5,EXTREME_FEAR,16.0,0.056765572494663796
2018-06-26,5,MODERATE,21.0,0.06909361559928856
2018-06-27,5,EXTREME_FEAR,18.0,0.07537171676836102
2018-06-28,5,EXTREME_FEAR,20.0,0.12260923800640017
2018-06-29,5,EXTREME_FEAR,16.0,0.08082300905131123
2018-07-02,5,MODERATE,27.0,-0.0439234876781589
2018-07-03,5,MODERATE,31.0,-0.020873050285399486
2018-07-05,5,MODERATE,37.0,-0.06379714489537325
2018-07-06,5,MODERATE,34.0,-0.06747685769889755
2018-07-09,5,MODERATE,39.0,1.1102230246251565e-16
2018-07-10,5,MODERATE,37.0,0.14546003163365903
2018-07-11,5,MODERATE,29.0,0.14205242595125794
2018-07-12,5,MODERATE,33.0,0.18128923167940997
2018-07-13,5,MODERATE,29.0,0.16459444200918724
2018-07-16,5,MODERATE,36.0,0.13434259321472883
2018-07-17,5,MODERATE,39.0,0.14036437023759846
2018-07-18,5,MODERATE,42.0,0.10433857362288654
2018-07-19,5,MODERATE,44.0,0.06289611647835411
2018-07-20,5,MODERATE,47.0,0.10459587821425978
2018-07-23,5,MODERATE,44.0,0.05908869785791729
2018-07-24,5,MODERATE,49.0,-0.07950388562715956
2018-07-25,5,MODERATE,54.0,-0.07044153990289578
2018-07-26,5,MODERATE,53.0,-0.049554163357178965
2018-07-27,5,MODERATE,47.0,-0.09374137190494908
2018-07-30,5,MODERATE,53.0,-0.16275023545776007
2018-07-31,5,MODERATE,48.0,-0.14160824666216404
2018-08-01,5,MODERATE,39.0,-0.18995072581692757
2018-08-02,5,MODERATE,39.0,-0.1415721106921055
2018-08-03,5,MODERATE,36.0,-0.18403643975382278
2018-08-06,5,MODERATE,25.0,-0.09883677396203566
2018-08-07,5,MODERATE,25.0,-0.08550212720511274
2018-08-08,5,MODERATE,23.0,0.00043128998215097303
2018-08-09,5,EXTREME_FEAR,19.0,-0.03619719741524474
2018-08-10,5,MODERATE,21.0,0.06205035682905541
2018-08-13,5,MODERATE,21.0,0.0017388350145742248
2018-08-14,5,EXTREME_FEAR,16.0,0.04556890270398506
2018-08-15,5,EXTREME_FEAR,18.0,0.010751180441749053
2018-08-16,5,MODERATE,21.0,0.031106776893821353
2018-08-17,5,EXTREME_FEAR,19.0,0.020951728696581795
2018-08-20,5,MODERATE,26.0,0.087390211283488
2018-08-21,5,EXTREME_FEAR,19.0,0.0894992596364706
2018-08-22,5,MODERATE,21.0,0.099972436712079
2018-08-23,5,EXTREME_FEAR,18.0,0.06564133384385462
2018-08-24,5,EXTREME_FEAR,19.0,0.046182175852010066
2018-08-27,5,EXTREME_FEAR,18.0,0.06699260892237763
2018-08-28,5,EXTREME_FEAR,19.0,-0.04370301716800962
2018-08-29,5,EXTREME_FEAR,19.0,-0.07634490337818356
2018-08-30,5,MODERATE,22.0,-0.07607218074701844
2018-08-31,5,EXTREME_FEAR,17.0,-0.10601149965092166
2018-09-04,5,MODERATE,26.0,-0.15237637756195038
2018-09-05,5,EXTREME_FEAR,17.0,-0.06712944908141744
2018-09-06,5,EXTREME_FEAR,14.0,-0.0018180944692930412
2018-09-07,5,EXTREME_FEAR,17.0,0.007032526833876673
2018-09-10,5,EXTREME_FEAR,15.0,-0.007691796401136042
2018-09-11,5,EXTREME_FEAR,18.0,0.007894405289033235
2018-09-12,5,EXTREME_FEAR,14.0,0.007331638892187187
2018-09-13,5,EXTREME_FEAR,20.0,0.00036202606900681555
2018-09-14,5,MODERATE,23.0,0.033554768686540504
2018-09-17,5,MODERATE,25.0,0.048812900113515856
2018-09-18,5,MODERATE,21.0,0.01172922775737234
2018-09-19,5,MODERATE,24.0,0.01496280467649408
2018-09-20,5,MODERATE,24.0,0.023807593032055208
2018-09-21,5,MODERATE,31.0,-0.013576674481573903
2018-09-24,5,MODERATE,43.0,-0.0008782747274161395
2018-09-25,5,MODERATE,37.0,0.016863201366679126
2018-09-26,5,MODERATE,37.0,0.0011678849238858091
2018-09-27,5,MODERATE,42.0,-0.015099771862391975
2018-09-28,5,MODERATE,42.0,-0.003263821245323484
2018-10-01,5,MODERATE,35.0,0.009456432354709388
2018-10-02,5,MODERATE,33.0,0.01311356654976814
2018-10-03,5,MODERATE,36.0,0.01267425023928953
2018-10-04,5,MODERATE,29.0,-0.049952167206303355
2018-10-05,5,MODERATE,37.0,-0.053963356244843164
2018-10-08,5,MODERATE,26.0,-0.008406858797547434
2018-10-09,5,MODERATE,31.0,-0.007029434808753954
2018-10-10,5,MODERATE,28.0,-0.006260452237909775
2018-10-11,5,EXTREME_FEAR,19.0,0.03463325621102492
2018-10-12,5,EXTREME_FEAR,13.0,0.02995988982893244
2018-10-15,5,EXTREME_FEAR,20.0,-0.016720412339864765
2018-10-16,5,MODERATE,24.0,-0.01841713764237346
2018-10-17,5,MODERATE,23.0,-0.0074523850875168884
2018-10-18,5,MODERATE,26.0,-6.483777891574949e-05
2018-10-19,5,MODERATE,24.0,0.001443544014772813
2018-10-22,5,MODERATE,27.0,-0.024109249532226207
2018-10-23,5,MODERATE,24.0,-0.022088345579296675
2018-10-24,5,MODERATE,23.0,-0.0278209975216534
2018-10-25,5,MODERATE,25.0,-0.015327780838218286
2018-10-26,5,MODERATE,29.0,-0.013419898844335032
2018-10-29,5,MODERATE,34.0,0.013649567942596252
2018-10-30,5,MODERATE,31.0,0.019811038664318437
2018-10-31,5,MODERATE,32.0,0.03308745306638494
2018-11-01,5,MODERATE,29.0,0.011836701295623253
2018-11-02,5,MODERATE,36.0,-0.0004414922509549668
2018-11-05,5,MODERATE,42.0,-0.007566356303064292
2018-11-06,5,MODERATE,42.0,-0.015837393735697092
2018-11-07,5,MODERATE,48.0,-0.12925667392490875
2018-11-08,5,MODERATE,51.0,-0.13334996827776924
2018-11-09,5,MODERATE,47.0,-0.13565767354784436
2018-11-12,5,MODERATE,52.0,-0.2683989315972491
2018-11-13,5,MODERATE,56.0,-0.3566239633610928
2018-11-14,5,MODERATE,49.0,-0.22064381516426046
2018-11-15,5,MODERATE,28.0,-0.26179554870894456
2018-11-16,5,MODERATE,23.0,-0.3888971387568392
2018-11-19,5,MODERATE,28.0,-0.2429610143713461
2018-11-20,5,MODERATE,21.0,-0.04466093429286411
2018-11-21,5,EXTREME_FEAR,15.0,-0.0728444084977552
2018-11-23,5,EXTREME_FEAR,12.0,-0.0789090173613547
2018-11-26,5,EXTREME_FEAR,17.0,0.029976718370220867
2018-11-27,5,EXTREME_FEAR,11.0,0.03502044436739837
2018-11-28,5,EXTREME_FEAR,14.0,-0.18988937077615786
2018-11-29,5,EXTREME_FEAR,18.0,-0.22406130125184787
2018-11-30,5,EXTREME_FEAR,19.0,-0.13708066815799513
2018-12-03,5,EXTREME_FEAR,17.0,-0.1284892999117646
2018-12-04,5,EXTREME_FEAR,12.0,-0.1264318386031451
2018-12-06,5,EXTREME_FEAR,13.0,-0.06071543066010687
2018-12-07,5,EXTREME_FEAR,11.0,-0.05328223569345447
2018-12-10,5,EXTREME_FEAR,19.0,0.012260524730444256
2018-12-11,5,EXTREME_FEAR,15.0,0.0762859271896511
2018-12-12,5,EXTREME_FEAR,14.0,0.07164795422101611
2018-12-13,5,EXTREME_FEAR,14.0,0.22129370695088935
2018-12-14,5,EXTREME_FEAR,10.0,0.18374996075964167
2018-12-17,5,EXTREME_FEAR,17.0,0.13997151252893558
2018-12-18,5,MODERATE,23.0,0.04269969753718239
2018-12-19,5,MODERATE,21.0,-0.024624901791045595
2018-12-20,5,MODERATE,27.0,-0.05226140703984172
2018-12-21,5,MODERATE,35.0,-0.04028253621886513
2018-12-24,5,MODERATE,25.0,-0.03370789166446042
2018-12-26,5,MODERATE,26.0,-0.005343473273628607
2018-12-27,5,MODERATE,29.0,0.05402515786844542
2018-12-28,5,MODERATE,21.0,0.025495773044102554
2018-12-31,5,MODERATE,26.0,0.07416935743389041
2019-01-02,5,MODERATE,30.0,0.023034067862376717
2019-01-03,5,MODERATE,33.0,-0.04200289282441272
2019-01-04,5,MODERATE,48.0,-0.04516345433024338
2019-01-07,5,MODERATE,39.0,-0.08261937070826819
2019-01-08,5,MODERATE,39.0,-0.10455808885149975
2019-01-09,5,MODERATE,42.0,-0.0989817894843309
2019-01-10,5,MODERATE,37.0,-9.802141102088768e-05
2019-01-11,5,EXTREME_FEAR,19.0,-0.008039607539843119
2019-01-14,5,EXTREME_FEAR,16.0,-0.02776275746776591
2019-01-15,5,MODERATE,27.0,-0.01262586593466597
2019-01-16,5,MODERATE,24.0,-0.014923736230702644
2019-01-17,5,MODERATE,28.0,-0.021653642080576074
2019-01-18,5,MODERATE,29.0,-0.05258823788323119
2019-01-22,5,MODERATE,27.0,-0.044376199486941936
2019-01-23,5,MODERATE,33.0,-0.027985744676539914
2019-01-24,5,MODERATE,37.0,-0.040543782632392666
2019-01-25,5,MODERATE,35.0,-0.03155597982919667
2019-01-28,5,MODERATE,35.0,-0.0032603294280252326
2019-01-29,5,MODERATE,21.0,0.005276039758004614
2019-01-30,5,MODERATE,22.0,-0.02099043696304237
2019-01-31,5,EXTREME_FEAR,17.0,-0.01701041341354237
2019-02-01,5,MODERATE,23.0,0.05000114014696355
2019-02-04,5,MODERATE,27.0,0.053273054338984216
2019-02-05,5,MODERATE,21.0,0.05258912232723467
2019-02-06,5,EXTREME_FEAR,14.0,0.0619862724164586
2019-02-07,5,EXTREME_FEAR,18.0,0.061991982134129375
2019-02-08,5,MODERATE,37.0,-0.012615991137438498
2019-02-11,5,MODERATE,46.0,0.07868261408941946
2019-02-12,5,MODERATE,38.0,0.09055606867470589
2019-02-13,5,MODERATE,48.0,0.08495472205324717
2019-02-14,5,MODERATE,48.0,0.10206304699289082
2019-02-15,5,MODERATE,43.0,0.06983185597403663
2019-02-19,5,MODERATE,65.0,-0.02377530130343597
2019-02-20,5,MODERATE,59.0,-0.03790434556018929
2019-02-21,5,MODERATE,59.0,-0.025442271388015913
2019-02-22,5,MODERATE,61.0,-0.037115722003770335
2019-02-25,5,MODERATE,47.0,-0.03169683044975946
2019-02-26,5,MODERATE,40.0,0.01084220084320442
2019-02-27,5,MODERATE,39.0,0.01364181876440329
2019-02-28,5,MODERATE,39.0,0.014601599900378126
2019-03-01,5,MODERATE,42.0,0.010707324448370081
2019-03-04,5,MODERATE,36.0,0.037482986021810105
2019-03-05,5,MODERATE,35.0,0.0032749241567322507
2019-03-06,5,MODERATE,42.0,0.0007104798700913184
2019-03-07,5,MODERATE,56.0,0.0032886723091729575
2019-03-08,5,MODERATE,54.0,0.015207420052162801
2019-03-11,5,MODERATE,56.0,0.032072359589151
2019-03-12,5,MODERATE,56.0,0.04061382771503341
2019-03-13,5,MODERATE,54.0,0.04523029018496616
2019-03-14,5,MODERATE,55.0,0.026393730929725634
2019-03-15,5,MODERATE,55.0,0.015794462674826426
2019-03-18,5,MODERATE,56.0,-0.017369229417309007
2019-03-19,5,MODERATE,56.0,-0.02137779486846414
2019-03-20,5,MODERATE,55.0,-0.00010034965291916276
2019-03-21,5,MODERATE,62.0,0.009824267997387448
2019-03-22,5,MODERATE,56.0,0.018321889023093063
2019-03-25,5,MODERATE,46.0,0.048059107479955676
2019-03-26,5,MODERATE,43.0,0.20256261442554702
2019-03-27,5,MODERATE,44.0,0.1962003052332778
2019-03-28,5,MODERATE,49.0,0.1904536275254266
2019-03-29,5,MODERATE,50.0,0.20615692911423178
2019-04-01,5,MODERATE,62.0,0.24069672959429989
2019-04-02,5,MODERATE,60.0,0.06449152303798356
2019-04-03,5,MODERATE,71.0,0.06830083300239231
2019-04-04,5,MODERATE,61.0,0.028375769563083852
2019-04-05,5,MODERATE,59.0,0.010439905339410749
2019-04-08,5,MODERATE,65.0,-0.043004635683832615
2019-04-09,5,MODERATE,64.0,0.005862000650335597
